target_acc,gene,home_family_name,mr_top_class,pocket_retention,struct_conf,metabolite_relevance,metabolite_relevance_bin,mr_rank,override_pos,sensor_priority
P54753,EPHB3,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
O43175,PHGDH,phosphoglycerate dehydrogenase,redox-cofactor(NAD),0.68,0.7,0.476,medium,995,False,0.0
P51451,BLK,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
Q13164,MAPK7,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
P29317,EPHA2,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
P54760,EPHB4,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
Q86YJ6,THNSL2,threonine synthase,cofactor(PLP),0.68,0.7,0.476,medium,995,False,0.0
Q96RR4,CAMKK2,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
O14936,CASK,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,True,0.476
P21709,EPHA1,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,True,0.476
P06239,LCK,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,True,0.476
P07948,LYN,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
Q02763,TEK,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
P08631,HCK,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
P35590,TIE1,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
P29323,EPHB2,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
P54756,EPHA5,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
P22304,IDS,arylsulfatase,substrate/ligand(other),0.68,0.7,0.476,medium,995,False,0.0
P29320,EPHA3,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
P54762,EPHB1,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
Q9NSY1,BMP2K,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
Q99558,MAP3K14,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
Q8TDX7,NEK7,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
O75460,ERN1,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
Q6J9G0,STYK1,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,True,0.476
Q96Q89,KIF20B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
Q9NRH2,SNRK,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
Q02241,KIF23,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,True,0.476
Q9UKU6,TRHDE,leukotriene-A4 hydrolase,substrate/ligand(other),0.68,0.7,0.476,medium,995,False,0.0
Q9UKU7,ACAD8,medium-chain acyl-CoA dehydrogenase,redox-cofactor(FAD),0.68,0.7,0.476,medium,995,False,0.0
Q14680,MELK,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
Q6GMR7,FAAH2,fatty acid amide hydrolase,substrate/ligand(other),0.68,0.7,0.476,medium,995,False,0.0
Q5VST9,OBSCN,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,True,0.476
O95382,MAP3K6,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
O43318,MAP3K7,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
Q9NYL2,MAP3K20,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
Q9NYQ3,HAO2,L-lactate dehydrogenase (cytochrome),redox-cofactor(FMN),0.68,0.7,0.476,medium,995,False,0.0
Q86XW9,NME9,nucleoside-diphosphate kinase,nucleotide(ATP/ADP/AMP),0.68,0.7,0.476,medium,995,False,0.0
O14929,HAT1,histone acetyltransferase (HAT1 family),acyl-CoA / CoA,0.68,0.7,0.476,medium,995,False,0.0
P51956,NEK3,protein kinase C,substrate/ligand(other),0.67,0.7,0.469,medium,1038,True,0.469
Q8IZV5,RDH10,(3R)-hydroxyacyl-CoA dehydrogenase,redox-cofactor(NAD),0.67,0.7,0.469,medium,1038,False,0.0
P52888,THOP1,neurolysin,metal,0.67,0.7,0.469,medium,1038,False,0.0
P0CG29,GSTT2,DDT-dehydrochlorinase,glutathione/thiol,0.67,0.7,0.469,medium,1038,False,0.0
Q9H0I9,TKTL2,1-deoxy-D-xylulose 5-phosphate synthase,cofactor(TPP),0.67,0.7,0.469,medium,1038,False,0.0
Q9UBR1,UPB1,N-carbamoyl-D-amino-acid hydrolase,substrate/ligand(other),0.67,0.7,0.469,medium,1038,False,0.0
P30711,GSTT1,DDT-dehydrochlorinase,glutathione/thiol,0.67,0.7,0.469,medium,1038,False,0.0
A0A1W2PR19,GSTT4,DDT-dehydrochlorinase,glutathione/thiol,0.67,0.7,0.469,medium,1038,False,0.0
P07738,BPGM,"phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)",substrate/ligand(other),0.67,0.7,0.469,medium,1038,False,0.0
P0CG30,GSTT2B,DDT-dehydrochlorinase,glutathione/thiol,0.67,0.7,0.469,medium,1038,False,0.0
O75962,TRIO,protein kinase C,substrate/ligand(other),0.67,0.7,0.469,medium,1038,True,0.469
P29401,TKT,1-deoxy-D-xylulose 5-phosphate synthase,cofactor(TPP),0.67,0.7,0.469,medium,1038,False,0.0
Q9BY66,KDM5D,lysine-specific [histone H3] demethylase,substrate/ligand(other),0.67,0.7,0.469,medium,1038,False,0.0
Q14894,CRYM,ornithine cyclodeaminase,redox-cofactor(NAD),0.67,0.7,0.469,medium,1038,False,0.0
P0C869,PLA2G4B,phospholipase A2 (group group IVA),metal,0.67,0.7,0.469,medium,1038,False,0.0
Q8IUZ5,PHYKPL,"2,2-dialkylglycine decarboxylase (pyruvate)",substrate/ligand(other),0.67,0.7,0.469,medium,1038,False,0.0
Q8TBG4,ETNPPL,"2,2-dialkylglycine decarboxylase (pyruvate)",substrate/ligand(other),0.67,0.7,0.469,medium,1038,False,0.0
Q3ZCT8,KBTBD12,galactose oxidiase,metal,0.67,0.7,0.469,medium,1038,True,0.469
Q8WTR4,GDPD5,glycerophosphodiester phosphodiesterase,metal,0.67,0.7,0.469,medium,1038,False,0.0
P29375,KDM5A,lysine-specific [histone H3] demethylase,substrate/ligand(other),0.67,0.7,0.469,medium,1038,False,0.0
Q9UGL1,KDM5B,lysine-specific [histone H3] demethylase,substrate/ligand(other),0.67,0.7,0.469,medium,1038,False,0.0
Q14204,DYNC1H1,DNA helicase,substrate/ligand(other),0.67,0.7,0.469,medium,1038,False,0.0
P41229,KDM5C,lysine-specific [histone H3] demethylase,substrate/ligand(other),0.67,0.7,0.469,medium,1038,False,0.0
Q9ULC5,ACSL5,long-chain-fatty-acid-CoA ligase,nucleotide(ATP/ADP/AMP),0.67,0.7,0.469,medium,1038,False,0.0
Q8TCG5,CPT1C,carnitine O-acetyltransferase,acyl-CoA / CoA,0.67,0.7,0.469,medium,1038,False,0.0
Q8N3A8,PARP8,NAD+ ADP-ribosyltransferase,substrate/ligand(other),0.67,0.7,0.469,medium,1038,False,0.0
P50747,HLCS,biotin---[acetyl-CoA-carboxylase] ligase,cofactor(biotin),0.67,0.7,0.469,medium,1038,False,0.0
Q01780,EXOSC10,ribonuclease D,metal,0.67,0.7,0.469,medium,1038,False,0.0
P35968,KDR,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.67,0.7,0.469,medium,1038,False,0.0
Q86YV5,PRAG1,protein kinase C,substrate/ligand(other),0.75,0.6222222222222222,0.4667,medium,1067,True,0.4667
O15197,EPHB6,protein kinase C,substrate/ligand(other),0.5,0.9244444444444443,0.4622,medium,1068,True,0.4622
O94804,STK10,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.66,0.7,0.462,medium,1069,False,0.0
P24347,MMP11,stromelysin 1,substrate/ligand(other),0.66,0.7,0.462,medium,1069,True,0.462
Q8IYT8,ULK2,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.66,0.7,0.462,medium,1069,False,0.0
Q56UN5,MAP3K19,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.66,0.7,0.462,medium,1069,False,0.0
Q16659,MAPK6,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.66,0.7,0.462,medium,1069,False,0.0
Q2M2I8,AAK1,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.66,0.7,0.462,medium,1069,False,0.0
Q5FYB0,ARSJ,cerebroside-sulfatase,substrate/ligand(other),0.66,0.7,0.462,medium,1069,True,0.462
O75900,MMP23B,stromelysin 1,substrate/ligand(other),0.66,0.7,0.462,medium,1069,True,0.462
Q6PHR2,ULK3,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.66,0.7,0.462,medium,1069,False,0.0
O75385,ULK1,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.66,0.7,0.462,medium,1069,False,0.0
Q9H2G2,SLK,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.66,0.7,0.462,medium,1069,False,0.0
Q86SG6,NEK8,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.66,0.7,0.462,medium,1069,False,0.0
Q6ZWH5,NEK10,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.66,0.7,0.462,medium,1069,False,0.0
Q8TAS1,UHMK1,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.66,0.7,0.462,medium,1069,False,0.0
Q92947,GCDH,medium-chain acyl-CoA dehydrogenase,redox-cofactor(FAD),0.66,0.7,0.462,medium,1069,False,0.0
O75716,STK16,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.66,0.7,0.462,medium,1069,False,0.0
P57058,HUNK,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.66,0.7,0.462,medium,1069,False,0.0
Q9H4B8,DPEP3,membrane dipeptidase,substrate/ligand(other),0.46,1.0,0.46,medium,1086,True,0.46
Q96NN9,AIFM3,Thioredoxin reductase,redox-cofactor(FAD),0.46,1.0,0.46,medium,1086,True,0.46
Q8WZ04,TOMT,catechol O-methyltransferase,methyl-donor(SAM/SAH),0.46,1.0,0.46,medium,1086,True,0.46
Q96BW5,PTER,aryldialkylphosphatase,substrate/ligand(other),0.46,1.0,0.46,medium,1086,True,0.46
P11802,CDK4,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.65,0.7,0.455,medium,1090,False,0.0
Q9UIQ6,LNPEP,leukotriene-A4 hydrolase,substrate/ligand(other),0.65,0.7,0.455,medium,1090,False,0.0
P78562,PHEX,neprilysin,substrate/ligand(other),0.65,0.7,0.455,medium,1090,True,0.455
O75185,ATP2C2,Ca(II)-transporting ATPase,metal,0.65,0.7,0.455,medium,1090,False,0.0
P27338,MAOB,"polyamine oxidase (propane-1,3-diamine-forming)",redox-cofactor(FAD),0.65,0.7,0.455,medium,1090,False,0.0
Q8TDR2,STK35,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.65,0.7,0.455,medium,1090,True,0.455
P54136,RARS1,arginine-tRNA ligase,nucleotide(pyrimidine),0.65,0.7,0.455,medium,1090,False,0.0
O60701,UGDH,UDP-glucose 6-dehydrogenase,redox-cofactor(NAD),0.65,0.7,0.455,medium,1090,False,0.0
Q5T160,RARS2,arginine-tRNA ligase,nucleotide(pyrimidine),0.65,0.7,0.455,medium,1090,False,0.0
P04746,AMY2A,"glucan 1,4-alpha-maltohydrolase",substrate/ligand(other),0.65,0.7,0.455,medium,1090,False,0.0
P27361,MAPK3,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.65,0.7,0.455,medium,1090,False,0.0
Q8IWU2,LMTK2,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.65,0.7,0.455,medium,1090,False,0.0
Q12884,FAP,dipeptidyl-peptidase IV,substrate/ligand(other),0.65,0.7,0.455,medium,1090,False,0.0
Q9H477,RBKS,ribokinase,nucleotide(ATP/ADP/AMP),0.65,0.7,0.455,medium,1090,False,0.0
Q6QHF9,PAOX,"polyamine oxidase (propane-1,3-diamine-forming)",redox-cofactor(FAD),0.65,0.7,0.455,medium,1090,False,0.0
P98194,ATP2C1,Ca(II)-transporting ATPase,metal,0.65,0.7,0.455,medium,1090,False,0.0
Q16584,MAP3K11,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.65,0.7,0.455,medium,1090,False,0.0
Q9NX62,BPNT2,inositol-phosphate phosphatase,substrate/ligand(other),0.65,0.7,0.455,medium,1090,True,0.455
O43283,MAP3K13,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.65,0.7,0.455,medium,1090,False,0.0
Q9BRQ8,AIFM2,Thioredoxin reductase,redox-cofactor(FAD),0.65,0.7,0.455,medium,1090,False,0.0
Q96QU6,ACCS,1-aminocyclopropane-1-carboxylate synthase,cofactor(PLP),0.65,0.7,0.455,medium,1090,False,0.0
Q9NWM0,SMOX,"polyamine oxidase (propane-1,3-diamine-forming)",redox-cofactor(FAD),0.65,0.7,0.455,medium,1090,False,0.0
Q13546,RIPK1,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.65,0.7,0.455,medium,1090,False,0.0
P53634,CTSC,papain,substrate/ligand(other),0.65,0.7,0.455,medium,1090,False,0.0
Q8N119,MMP21,stromelysin 1,substrate/ligand(other),0.65,0.7,0.455,medium,1090,True,0.455
A1KZ92,PXDNL,myeloperoxidase,redox-cofactor(heme),0.65,0.7,0.455,medium,1090,True,0.455
O00311,CDC7,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.65,0.7,0.455,medium,1090,True,0.455
O43353,RIPK2,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.65,0.7,0.455,medium,1090,False,0.0
Q1KMD3,HNRNPUL2,polynucleotide 5'-hydroxyl-kinase,nucleotide(ATP/ADP/AMP),0.65,0.7,0.455,medium,1090,True,0.455
P13686,ACP5,purple acid phosphatase,substrate/ligand(other),0.64,0.7,0.448,medium,1119,True,0.448
Q7Z449,CYP2U1,6-deoxyerythronolide B hydroxylase,redox-cofactor(heme),0.64,0.7,0.448,medium,1119,False,0.0
O43488,AKR7A2,indanol dehydrogenase,redox-cofactor(NADP),0.64,0.7,0.448,medium,1119,False,0.0
O15264,MAPK13,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.64,0.7,0.448,medium,1119,False,0.0
Q96RQ9,IL4I1,"polyamine oxidase (propane-1,3-diamine-forming)",redox-cofactor(FAD),0.64,0.7,0.448,medium,1119,False,0.0
Q6IA69,NADSYN1,NAD+ synthase,substrate/ligand(other),0.64,0.7,0.448,medium,1119,False,0.0
Q92611,EDEM1,"mannosyl-oligosaccharide 1,2-alpha-mannosidase",substrate/ligand(other),0.64,0.7,0.448,medium,1119,True,0.448
Q9H4I8,SERHL2,2-hydroxymuconate-semialdehyde hydrolase,substrate/ligand(other),0.64,0.7,0.448,medium,1119,True,0.448
Q9Y223,GNE,UDP-N-acetylglucosamine 2-epimerase,nucleotide(pyrimidine),0.64,0.7,0.448,medium,1119,False,0.0
P54793,ARSF,cerebroside-sulfatase,substrate/ligand(other),0.64,0.7,0.448,medium,1119,False,0.0
P53778,MAPK12,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.64,0.7,0.448,medium,1119,False,0.0
Q8N6T7,SIRT6,histone/protein deacetylase,substrate/ligand(other),0.64,0.7,0.448,medium,1119,False,0.0
P10153,RNASE2,ribonuclease 4,substrate/ligand(other),0.64,0.7,0.448,medium,1119,True,0.448
Q16539,MAPK14,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.64,0.7,0.448,medium,1119,False,0.0
Q8TBK2,SETD6,[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase,methyl-donor(SAM/SAH),0.64,0.7,0.448,medium,1119,False,0.0
P52333,JAK3,protein kinase C,substrate/ligand(other),0.63,0.7,0.441,medium,1134,True,0.441
Q9UPZ9,CILK1,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
Q9UL54,TAOK2,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
Q7L7X3,TAOK1,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
Q15759,MAPK11,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
Q9HC98,NEK6,protein kinase C,substrate/ligand(other),0.63,0.7,0.441,medium,1134,False,0.0
Q99542,MMP19,stromelysin 1,substrate/ligand(other),0.63,0.7,0.441,medium,1134,True,0.441
P57078,RIPK4,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
Q9UHD2,TBK1,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
Q00534,CDK6,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,True,0.441
Q92918,MAP4K1,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
P20794,MAK,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
O95747,OXSR1,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
Q13188,STK3,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
Q13043,STK4,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
O00444,PLK4,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
Q9UIJ7,AK3,adenylate kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
Q9H2K8,TAOK3,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
Q13976,PRKG1,protein kinase C,substrate/ligand(other),0.63,0.7,0.441,medium,1134,True,0.441
Q9UEW8,STK39,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
P49840,GSK3A,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.63,0.7,0.441,medium,1134,False,0.0
Q7RTN6,STRADA,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.44,1.0,0.44,medium,1155,True,0.44
Q9Y2P8,RCL1,RNA-3'-phosphate cyclase,substrate/ligand(other),0.44,1.0,0.44,medium,1155,True,0.44
Q8TEA7,TBCK,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.44,1.0,0.44,medium,1155,True,0.44
O60341,KDM1A,"polyamine oxidase (propane-1,3-diamine-forming)",redox-cofactor(FAD),0.62,0.7,0.434,medium,1158,False,0.0
Q8IVW4,CDKL3,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
Q9NYV4,CDK12,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
O95299,NDUFA10,deoxyguanosine kinase,substrate/ligand(other),0.62,0.7,0.434,medium,1158,True,0.434
Q9UBE8,NLK,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
Q9Y572,RIPK3,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
Q01974,ROR2,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
Q6ZQT0,,phosphoribosylaminoimidazolecarboxamide formyltransferase,substrate/ligand(other),0.62,0.7,0.434,medium,1158,True,0.434
Q9P0Z9,PIPOX,sarcosine oxidase,redox-cofactor(FAD),0.62,0.7,0.434,medium,1158,False,0.0
Q86X76,NIT1,N-carbamoyl-D-amino-acid hydrolase,substrate/ligand(other),0.62,0.7,0.434,medium,1158,True,0.434
O95154,AKR7A3,indanol dehydrogenase,redox-cofactor(NADP),0.62,0.7,0.434,medium,1158,False,0.0
O43448,KCNAB3,aldehyde reductase,redox-cofactor(NADP),0.62,0.7,0.434,medium,1158,True,0.434
Q13303,KCNAB2,aldehyde reductase,redox-cofactor(NADP),0.62,0.7,0.434,medium,1158,True,0.434
Q12852,MAP3K12,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
Q5TCX8,MAP3K21,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
Q14722,KCNAB1,aldehyde reductase,redox-cofactor(NADP),0.62,0.7,0.434,medium,1158,True,0.434
O14977,AZIN1,ornithine decarboxylase,cofactor(PLP),0.62,0.7,0.434,medium,1158,False,0.0
Q13153,PAK1,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
P27144,AK4,adenylate kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
Q9ULI4,KIF26A,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
Q13177,PAK2,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
O75914,PAK3,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
Q6XUX3,DSTYK,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
Q92772,CDKL2,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
Q6P179,ERAP2,leukotriene-A4 hydrolase,substrate/ligand(other),0.62,0.7,0.434,medium,1158,False,0.0
Q9NZ08,ERAP1,leukotriene-A4 hydrolase,substrate/ligand(other),0.62,0.7,0.434,medium,1158,False,0.0
Q07075,ENPEP,leukotriene-A4 hydrolase,substrate/ligand(other),0.62,0.7,0.434,medium,1158,False,0.0
P49841,GSK3B,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
P26440,IVD,medium-chain acyl-CoA dehydrogenase,redox-cofactor(FAD),0.62,0.7,0.434,medium,1158,False,0.0
P28330,ACADL,medium-chain acyl-CoA dehydrogenase,redox-cofactor(FAD),0.62,0.7,0.434,medium,1158,False,0.0
P08263,GSTA1,prostaglandin-D synthase,glutathione/thiol,0.62,0.7,0.434,medium,1158,False,0.0
Q16772,GSTA3,prostaglandin-D synthase,glutathione/thiol,0.62,0.7,0.434,medium,1158,False,0.0
Q53H82,LACTB2,hydroxyacylglutathione hydrolase,glutathione/thiol,0.62,0.7,0.434,medium,1158,False,0.0
Q9Y5R4,HEMK1,peptide chain release factor N5-glutamine methyltransferase,methyl-donor(SAM/SAH),0.62,0.7,0.434,medium,1158,False,0.0
Q9Y5N5,HEMK2,peptide chain release factor N5-glutamine methyltransferase,methyl-donor(SAM/SAH),0.62,0.7,0.434,medium,1158,False,0.0
Q9NS85,CA10,carbonate dehydratase (alpha class),metal,0.62,0.7,0.434,medium,1158,False,0.0
P80192,MAP3K9,receptor protein-tyrosine kinase,nucleotide(ATP/ADP/AMP),0.62,0.7,0.434,medium,1158,False,0.0
Q9HCJ6,VAT1L,"enoyl-[acyl-carrier-protein] reductase (NADPH, B-specific)",redox-cofactor(NADP),0.43,1.0,0.43,medium,1195,True,0.43
Q8IX04,UEVLD,malate dehydrogenase (type 1),redox-cofactor(NAD),0.48,0.8955555555555554,0.4299,medium,1196,True,0.4299
P51589,CYP2J2,6-deoxyerythronolide B hydroxylase,redox-cofactor(heme),0.61,0.7,0.427,medium,1197,False,0.0
P08686,CYP21A2,6-deoxyerythronolide B hydroxylase,redox-cofactor(heme),0.61,0.7,0.427,medium,1197,False,0.0
O15528,CYP27B1,6-deoxyerythronolide B hydroxylase,redox-cofactor(heme),0.61,0.7,0.427,medium,1197,False,0.0
P24557,TBXAS1,6-deoxyerythronolide B hydroxylase,redox-cofactor(heme),0.61,0.7,0.427,medium,1197,False,0.0
P05177,CYP1A2,6-deoxyerythronolide B hydroxylase,redox-cofactor(heme),0.61,0.7,0.427,medium,1197,False,0.0
Q2KJY2,KIF26B,plus-end-directed kinesin ATPase,nucleotide(ATP/ADP/AMP),0.61,0.7,0.427,medium,1197,False,0.0
Q13363,CTBP1,D-lactate dehydrogenase,redox-cofactor(NAD),0.61,0.7,0.427,medium,1197,False,0.0
P09622,DLD,glutathione-disulfide reductase,redox-cofactor(FAD),0.61,0.7,0.427,medium,1197,False,0.0
P0DPD8,EEF1AKMT4-ECE2,neprilysin,substrate/ligand(other),0.61,0.7,0.427,medium,1197,True,0.427
P0DPD6,ECE2,neprilysin,substrate/ligand(other),0.61,0.7,0.427,medium,1197,False,0.0
P17735,TAT,1-aminocyclopropane-1-carboxylate synthase,cofactor(PLP),0.61,0.7,0.427,medium,1197,False,0.0
Q8IUG5,MYO18B,myosin ATPase,nucleotide(ATP/ADP/AMP),0.57,0.7422222222222223,0.4231,medium,1208,True,0.4231
Q16849,PTPRN,protein-tyrosine-phosphatase non-receptor type 1,substrate/ligand(other),0.43,0.9777777777777777,0.4204,medium,1209,True,0.4204
Q9P289,STK26,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.6,0.7,0.42,medium,1210,False,0.0
Q9Y6E0,STK24,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.6,0.7,0.42,medium,1210,False,0.0
O96013,PAK4,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.6,0.7,0.42,medium,1210,False,0.0
Q8IZL9,CDK20,mitogen-activated protein kinase kinase,nucleotide(ATP/ADP/AMP),0.6,0.7,0.42,medium,1210,False,0.0
Q9UKE5,TNIK,phosphorylase kinase,nucleotide(ATP/ADP/AMP),0.6,0.7,0.42,medium,1210,False,0.0
Q9Y5P6,GMPPB,UDP-N-acetylglucosamine pyrophosphorylase,acyl-CoA / CoA,0.6,0.7,0.42,medium,1210,False,0.0
Q9BZG2,ACP4,high molecular weight acid phosphatase,substrate/ligand(other),0.6,0.7,0.42,medium,1210,False,0.0
